source,target,flow
618,580,126
618,581,24
618,583,22
618,584,87
618,585,902
618,586,39
618,588,391
618,591,25
618,592,468
618,593,27
618,594,170
618,598,100
618,599,24
618,600,184
618,601,24
618,603,76
618,604,62
618,606,20
618,611,136
618,612,131
618,613,50
618,616,1307
618,617,9247
618,618,19023
618,619,2420
618,620,206
618,621,43
618,626,356
618,627,77
618,629,107
618,630,631
618,631,2968
618,632,281
618,633,3085
618,635,158
618,640,116
618,643,58
618,644,204
618,645,826
618,647,179
618,653,324
618,654,107
618,655,47
618,656,103
618,660,838
618,661,30
618,664,44
618,666,47
618,669,91
618,670,187
618,672,178
618,679,56
618,680,403
618,687,336
618,688,1387
618,689,21
618,693,183
618,694,270
618,696,29
618,697,484
618,698,79
618,700,71
618,701,127
618,702,152
619,7,22
619,52,51
619,62,22
619,99,95
619,110,75
619,133,62
619,161,84
619,241,54
619,260,26
619,261,48
619,367,37
619,387,90
619,389,428
619,424,22
619,433,75
619,438,46
619,498,36
619,512,24
619,513,20
619,528,28
619,529,35
619,530,184
619,540,32
619,550,41
619,555,34
619,559,32
619,562,38
619,563,46
619,564,45
619,579,31
619,580,39
619,585,125
619,588,66
619,591,22
619,592,202
619,593,22
619,594,93
619,600,61
619,611,32
619,612,25
619,616,205
619,617,377
619,618,2902
619,619,850
619,620,91
619,621,32
619,626,68
619,628,20
619,629,23
619,630,145
619,631,708
619,632,305
619,633,3029
619,635,38
619,640,21
619,643,21
619,644,77
619,645,378
619,647,34
619,653,57
619,654,26
619,656,36
619,660,54
619,670,52
619,680,133
619,681,20
619,687,57
619,688,261
619,693,40
619,694,117
619,696,30
619,697,170
619,698,23
619,700,46
619,701,67
619,702,94
628,7,20
628,99,24
628,110,120
628,120,27
628,161,24
628,367,25
628,387,22
628,389,62
628,433,28
628,530,28
628,585,95
628,600,25
628,611,23
628,612,88
628,613,21
628,614,84
628,616,75
628,618,62
628,626,96
628,627,176
628,628,1082
628,629,904
628,631,42
628,633,70
628,642,241
628,643,302
628,645,32
628,653,38
628,655,33
628,660,35
628,664,109
628,674,22
628,688,20
628,694,23
629,7,112
629,19,21
629,53,79
629,99,86
629,110,39
629,120,30
629,133,28
629,161,34
629,232,98
629,261,146
629,363,25
629,367,84
629,387,60
629,388,25
629,389,422
629,404,28
629,433,75
629,481,20
629,530,35
629,550,158
629,553,20
629,570,21
629,584,25
629,585,753
629,586,131
629,600,165
629,601,61
629,603,21
629,611,24
629,612,33
629,613,191
629,614,330
629,615,264
629,616,236
629,618,97
629,626,59
629,627,108
629,628,1143
629,629,1903
629,630,24
629,631,121
629,633,102
629,642,46
629,643,84
629,645,30
629,653,34
629,654,132
629,660,56
629,665,28
629,672,44
629,688,57,879300,,,,,
630,7,31
630,52,35
630,53,20
630,99,86
630,110,127
630,133,71
630,161,85
630,260,22
630,261,21
630,367,22
630,387,99
630,389,320
630,409,25
630,433,54
630,530,74
630,540,26
630,550,30
630,555,32
630,584,20
630,585,164
630,588,114
630,592,48
630,594,24
630,600,37
630,615,38
630,616,3296
630,617,724
630,618,813
630,619,113
630,626,82
630,629,52
630,630,1982
630,631,3068
630,632,28
630,633,640
630,635,23
630,642,22
630,643,20
630,644,79
630,645,311
630,653,74
630,654,25
630,656,25
630,660,49
630,672,23
630,680,21
630,687,42
630,688,222
630,693,58
630,694,81
630,697,72
630,701,21
631,7,68
631,52,101
631,53,29
631,62,20
631,99,146
631,110,176
631,133,87
631,161,105
631,241,71
631,260,51
631,261,107
631,367,72
631,387,139
631,389,431
631,409,23
631,412,22
631,433,124
631,438,20
631,530,115
631,540,71
631,550,80
631,551,24
631,552,28
631,553,20
631,555,78
631,563,20
631,564,22
631,567,20
631,571,23
631,585,284
631,588,160
631,592,68
631,594,53
631,598,25
631,600,93
631,611,33
631,612,24
631,616,730
631,617,1240
631,618,1516
631,619,207
631,620,25
631,626,107
631,629,54
631,630,2201
631,631,9085
631,632,117
631,633,1193
631,635,23
631,642,42
631,643,24
631,644,698
631,645,636
631,647,30
631,653,94
631,654,30
631,656,25
631,660,174
631,664,23
631,670,32
631,672,42
631,680,60
631,688,337
631,693,24
631,694,111
631,696,20
631,697,88
631,698,21
631,701,25
632,161,21
632,389,56
632,588,21
632,616,39
632,618,111
632,619,37
632,630,37
632,631,244
632,632,40
632,633,196
632,644,1214
632,645,789
632,688,25
632,694,31
633,7,148
633,18,45
633,50,24
633,52,348
633,53,81
633,54,82
633,55,20
633,61,483
633,62,165
633,72,99
633,81,25
633,85,87
633,87,42
633,99,1253
633,110,727
633,120,99
633,121,115
633,133,616
633,161,451
633,170,79
633,177,86
633,229,32
633,232,87
633,241,328
633,258,26
633,260,215
633,261,148
633,305,82
633,339,27
633,357,74
633,367,236
633,370,36
633,379,26
633,385,57
633,387,830
633,389,6467
633,391,49
633,393,21
633,402,47
633,407,21
633,409,167
633,412,127
633,424,55
633,432,91
633,433,1198
633,438,151
633,444,90
633,498,132
633,501,94
633,505,169
633,506,111
633,512,20
633,513,29
633,524,20
633,528,76
633,529,100
633,530,989
633,540,184
633,550,248
633,551,87
633,552,65
633,553,52
633,554,24
633,555,166
633,559,55
633,563,124
633,564,199
633,567,59
633,571,121
633,579,71
633,580,102
633,581,55
633,584,176
633,585,2061
633,586,64
633,587,41
633,588,605
633,592,387
633,594,178
633,598,77
633,600,485
633,601,79
633,603,76
633,606,20
633,611,142
633,612,161
633,613,65
633,615,46
633,616,1854
633,617,1769
633,618,4599
633,619,3989
633,620,209
633,625,23
633,626,562
633,627,83
633,628,57
633,629,130
633,630,961
633,631,5337
633,632,932
633,633,29335
633,635,157
633,640,168
633,642,43
633,643,93
633,644,1140
633,645,9919
633,647,103
633,653,374
633,654,102
633,655,73
633,656,48
633,660,1467
633,661,93
633,663,22
633,664,83
633,666,27
633,668,43
633,669,54
633,670,389
633,672,207
633,673,22
633,679,110
633,680,780
633,681,49
633,686,28
633,687,918
633,688,4598
633,689,53
633,693,197
633,694,506
633,696,47
633,697,848
633,698,121
633,700,20
633,701,226
633,702,272
641,389,34
641,600,20
641,612,58
641,626,109
641,627,248
641,641,552
641,642,297
641,643,83
641,653,34
641,655,207
642,7,70
642,41,109
642,52,66
642,99,24
642,110,126
642,161,24
642,367,42
642,389,43
642,433,33
642,585,23
642,600,35
642,612,189
642,613,26
642,615,64
642,616,46
642,618,28
642,626,194
642,627,507
642,628,225
642,629,50
642,641,225
642,642,2968
642,643,3701
642,645,20
642,653,23
642,654,22
642,655,676
642,672,160
642,673,24
642,685,361
642,698,69
643,7,40
643,41,22
643,52,57
643,61,26
643,99,57
643,110,64
643,133,31
643,161,36
643,241,39
643,261,23
643,367,27
643,387,50
643,389,99
643,433,60
643,505,27
643,530,48
643,550,50
643,553,22
643,564,24
643,567,23
643,580,22
643,585,221
643,594,31
643,598,28
643,599,67
643,600,39
643,611,47
643,612,311
643,613,76
643,616,69
643,618,61
643,620,22
643,626,290
643,627,505
643,628,226
643,629,83
643,630,22
643,631,50
643,633,87
643,635,24
643,640,52
643,641,55
643,642,4369
643,645,29
643,653,114
643,654,28
643,655,125
643,660,136
643,664,24
643,670,28
643,672,67
643,673,24
643,680,25
643,685,25
643,688,112
643,694,25
643,697,28
643,698,27
644,99,32
644,110,27
644,133,32
644,161,21
644,367,22
644,389,151
644,433,44
644,585,22
644,588,50
644,600,27
644,616,111
644,617,95
644,618,275
644,619,53
644,626,20
644,630,82
644,631,1117
644,632,1172
644,633,815
644,645,899
644,687,26
644,688,113
644,693,31
644,694,71
644,697,21
645,7,37
645,18,20
645,43,23
645,52,121
645,54,35
645,61,151
645,62,46
645,85,24
645,99,339
645,110,221
645,120,21
645,121,45
645,133,156
645,161,168
645,170,24
645,177,30
645,232,30
645,241,144
645,260,75
645,261,38
645,367,50
645,370,21
645,385,21
645,387,224
645,389,1276
645,407,28
645,409,64
645,412,23
645,424,21
645,432,27
645,433,188
645,438,39
645,444,25
645,498,36
645,501,29
645,505,20
645,528,30
645,529,40
645,530,258
645,540,30
645,550,79
645,551,49
645,553,21
645,555,73
645,559,20
645,563,40
645,564,42
645,567,34
645,571,29
645,579,20
645,580,37
645,584,59
645,585,456
645,588,187
645,592,180
645,594,64
645,598,58
645,600,112
645,603,22
645,611,78
645,612,57
645,615,29
645,616,559
645,617,546
645,618,1094
645,619,346
645,620,55
645,626,153
645,627,20
645,628,32
645,629,36
645,630,335
645,631,1659
645,632,1423
645,633,7680
645,635,90
645,640,58
645,643,48
645,644,1161
645,647,61
645,653,139
645,654,47
645,655,27
645,656,47
645,660,419
645,663,20
645,664,24
645,666,26
645,670,154
645,671,22
645,672,57
645,679,93
645,680,454
645,681,54
645,685,26
645,686,22
645,687,565
645,688,1821
645,689,34
645,693,161
645,694,335
645,696,41
645,697,453
645,698,113
645,700,30
645,701,114
645,702,164
654,653,22
654,654,209
654,655,87
654,664,24
655,99,21
655,110,27
655,133,26
655,161,30
655,389,96
655,433,22
655,585,68
655,594,21
655,599,24
655,600,45
655,611,37
655,612,169
655,616,32
655,618,90
655,619,30
655,625,20
655,626,395
655,627,326
655,628,35
655,629,27
655,630,21
655,631,40
655,633,49
655,635,36
655,640,155
655,641,346
655,642,674
655,643,223
655,645,31
655,653,228
655,654,228
655,655,981
655,660,52
655,664,889
655,670,27
655,687,22
655,688,53
655,694,37
660,7,113
660,18,21
660,50,52
660,52,276
660,53,60
660,54,112
660,61,794
660,62,143
660,72,43
660,87,51
660,99,624
660,110,428
660,120,51
660,121,30
660,133,124
660,161,174
660,170,35
660,177,25
660,229,30
660,232,27
660,241,229
660,245,25
660,260,45
660,261,54
660,367,170
660,385,25
660,387,340
660,389,555
660,409,28
660,412,32
660,424,20
660,433,357
660,438,97
660,455,30
660,498,69
660,501,61
660,505,99
660,512,41
660,529,31
660,530,584
660,550,90
660,563,47
660,564,46
660,580,39
660,585,543
660,592,191
660,594,126
660,600,97
660,611,23
660,616,93
660,618,229
660,619,40
660,620,111
660,626,221
660,627,58
660,630,20
660,631,148
660,633,429
660,635,165
660,640,108
660,643,78
660,645,145
660,647,34
660,650,33
660,651,92
660,653,411
660,654,58
660,655,69
660,656,27
660,659,401
660,660,25957
660,661,405
660,664,42
660,666,20
660,669,46
660,670,5850
660,671,1133
660,672,350
660,673,32
660,679,20
660,680,672
660,681,127
660,687,208
660,688,2232
660,690,26
660,693,61
660,694,121
660,697,627
660,698,38
660,700,31
660,701,64
660,702,26
662,640,21
662,653,190
662,662,268
662,663,224
662,673,49
663,389,66
663,585,27
663,626,134
663,640,129
663,653,809
663,654,105
663,655,22
663,660,20
663,661,20
663,662,70
663,663,2841
663,664,353
663,672,41
663,673,94
663,674,303
663,683,20
664,7,118
664,41,20
664,53,29
664,74,25
664,99,103
664,110,459
664,120,106
664,121,71
664,133,48
664,148,46
664,161,95
664,177,22
664,232,21
664,260,20
664,261,20
664,367,95
664,387,108
664,389,313
664,433,108
664,529,23
664,530,76
664,540,47
664,550,21
664,555,52
664,563,23
664,585,90
664,592,89
664,594,30
664,600,55
664,611,60
664,612,27
664,616,112
664,617,26
664,618,163
664,619,23
664,620,26
664,626,375
664,627,22
664,628,116
664,630,22
664,631,103
664,633,127
664,635,26
664,640,264
664,642,35
664,643,76
664,645,56
664,647,25
664,653,922
664,654,569
664,655,982
664,660,479
664,661,33
664,663,535
664,664,2641
664,670,63
664,672,184
664,673,30
664,674,477
664,688,115
664,694,31
664,697,26,1138392,,,,,
670,7,182
670,52,161
670,53,24
670,54,58
670,61,209
670,62,90
670,74,30
670,99,433
670,110,413
670,120,24
670,121,58
670,133,120
670,161,208
670,177,22
670,191,20
670,232,22
670,241,155
670,260,24
670,261,71
670,367,189
670,387,186
670,389,456
670,409,20
670,433,242
670,438,56
670,501,20
670,505,25
670,530,227
670,540,90
670,550,36
670,555,51
670,580,23
670,585,399
670,592,21
670,594,103
670,600,89
670,613,71
670,616,145
670,617,55
670,618,587
670,619,171
670,620,76
670,626,239
670,627,23
670,628,38
670,630,79
670,631,261
670,633,406
670,635,155
670,640,24
670,643,113
670,644,29
670,645,267
670,647,26
670,650,56
670,653,263
670,654,99
670,655,184
670,656,22
670,659,1910
670,660,6839
670,661,133
670,664,70
670,669,1390
670,670,30353
670,671,884
670,672,248
670,673,31
670,680,1584
670,681,978
670,682,251
670,687,99
670,688,1146
670,693,20
670,694,116
670,697,282
670,698,42
671,110,53
671,387,25
671,389,31
671,616,31
671,645,24
671,655,20
671,659,23
671,660,1077
671,670,1042
671,671,1399
671,672,90
671,673,23
671,680,27
671,681,666
671,682,381
673,626,25
673,653,90
673,662,70
673,663,210
673,672,169
673,673,1007
673,683,106
674,7,23
674,99,22
674,110,79
674,120,31
674,148,29
674,161,23
674,387,24
674,433,37
674,540,22
674,626,86
674,628,40
674,631,27
674,640,66
674,653,249
674,654,49
674,660,66
674,663,348
674,664,616
674,672,26
674,674,712
680,7,63
680,52,278
680,54,68
680,61,437
680,62,198
680,72,22
680,85,22
680,99,809
680,110,629
680,120,33
680,121,24
680,133,255
680,161,424
680,170,25
680,177,24
680,229,20
680,241,159
680,260,73
680,261,24
680,367,84
680,387,297
680,389,1422
680,409,51
680,433,347
680,438,47
680,444,36
680,498,76
680,505,45
680,530,498
680,550,39
680,563,26
680,579,20
680,580,26
680,585,500
680,588,20
680,592,131
680,594,98
680,600,128
680,616,200
680,617,164
680,618,965
680,619,317
680,620,99
680,626,326
680,627,38
680,628,22
680,629,26
680,630,99
680,631,660
680,633,950
680,635,360
680,640,51
680,643,57
680,644,51
680,645,542
680,647,40
680,653,294
680,654,63
680,655,209
680,656,37
680,658,87
680,659,184
680,660,1723
680,661,152
680,664,22
680,666,36
680,667,22
680,668,278
680,669,1450
680,670,1764
680,671,20
680,672,186
680,678,20
680,679,1533
680,680,46591
680,681,2596
680,686,21
680,687,458
680,688,7649
680,689,1478
680,690,20
680,693,105
680,694,234
680,697,711
680,698,53
680,700,32
680,701,52
681,7,25
681,389,97
681,433,25
681,528,27
681,550,27
681,618,43
681,619,52
681,631,45
681,633,114
681,645,35
681,660,216
681,669,33
681,670,531
681,671,588
681,680,2018
681,681,1600
681,682,96
681,688,53
681,689,429
682,660,35
682,670,168
682,671,346
682,681,167
682,682,47
683,653,37
683,663,24
683,664,33
683,672,30
683,673,136
686,62,27
686,99,56
686,110,42
686,161,25
686,241,24
686,389,72
686,433,38
686,530,40
686,585,23
686,594,30
686,617,21
686,618,93
686,626,45
686,631,20
686,633,26
686,645,51
686,647,48
686,653,36
686,655,23
686,656,49
686,660,75
686,666,102
686,667,21
686,677,118
686,680,21
686,684,28
686,685,1834
686,686,5453
686,687,714
686,688,828
686,692,64
686,693,147
686,694,58
686,697,183
687,7,81
687,52,174
687,54,44
687,61,520
687,62,195
687,99,1002
687,110,652
687,121,28
687,133,260
687,161,448
687,177,30
687,232,23
687,241,175
687,260,42
687,261,26
687,367,64
687,387,322
687,389,706
687,409,143
687,412,66
687,433,454
687,438,59
687,530,505
687,550,53
687,570,21
687,580,27
687,585,414
687,586,44
687,592,54
687,594,85
687,600,218
687,612,24
687,616,131
687,617,210
687,618,1173
687,619,418
687,620,28
687,626,450
687,627,23
687,628,58
687,630,238
687,631,981
687,632,69
687,633,1722
687,635,135
687,640,23
687,642,22
687,643,87
687,644,130
687,645,1331
687,647,85
687,653,541
687,654,31
687,655,376
687,656,70
687,660,1089
687,661,24
687,664,21
687,666,102
687,667,24
687,668,99
687,669,20
687,670,425
687,672,21
687,677,20
687,678,529
687,679,3474
687,680,1028
687,681,47
687,685,196
687,686,888
687,687,20420
687,688,25737
687,689,23
687,690,43
687,693,1729
687,694,4222
687,696,55
687,697,1139
687,698,362
687,700,72
687,701,132
687,702,180
688,7,345
688,18,21
688,43,29
688,50,217
688,52,1354
688,53,84
688,54,446
688,61,4265
688,62,1169
688,72,160
688,74,21
688,81,25
688,85,28
688,87,187
688,99,5989
688,110,2322
688,120,119
688,121,193
688,133,916
688,161,1219
688,170,145
688,177,151
688,229,58
688,232,81
688,241,746
688,245,57
688,260,150
688,261,83
688,367,357
688,385,79
688,387,1558
688,389,3487
688,402,48
688,407,20
688,409,420
688,412,247
688,424,82
688,432,42
688,433,1964
688,438,412
688,444,59
688,455,49
688,488,20
688,498,192
688,501,109
688,505,272
688,506,114
688,512,107
688,528,114
688,529,165
688,530,2634
688,550,326
688,551,23
688,553,64
688,559,53
688,563,133
688,564,95
688,580,218
688,581,21
688,584,20
688,585,2945
688,588,21
688,592,671
688,594,565
688,600,872
688,611,68
688,612,162
688,616,636
688,617,1002
688,618,3297
688,619,869
688,620,397
688,625,20
688,626,1649
688,627,62
688,628,99
688,629,98
688,630,589
688,631,3786
688,632,114
688,633,6853
688,635,580
688,640,353
688,642,40
688,643,294
688,644,369
688,645,3414
688,647,572
688,651,57
688,653,1569
688,654,225
688,655,390
688,656,444
688,659,95
688,660,6114
688,661,543
688,664,191
688,665,52
688,666,323
688,667,476
688,668,801
688,669,1032
688,670,2395
688,672,674
688,673,54
688,677,128
688,678,457
688,679,10365
688,680,10691
688,681,260
688,685,196
688,686,1431
688,687,31818
688,688,177758
688,689,580
688,690,74
688,693,1516
688,694,12298
688,695,33
688,696,119
688,697,4061
688,698,809
688,700,192
688,701,513
688,702,377
689,99,48
689,110,30
689,133,68
689,161,21
689,389,40
689,618,80
689,619,39
689,631,86
689,633,161
689,645,87
689,660,44
689,670,89
689,679,26
689,680,1755
689,681,320
689,687,59
689,688,694
693,7,25
693,52,66
693,61,81
693,62,42
693,99,186
693,110,184
693,121,23
693,133,46
693,161,148
693,177,24
693,241,58
693,261,23
693,367,22
693,387,73
693,389,163
693,409,34
693,433,93
693,438,31
693,530,107
693,585,153
693,594,31
693,600,32
693,616,43
693,617,126
693,618,363
693,619,185
693,620,24
693,626,166
693,628,22
693,630,65
693,631,336
693,632,31
693,633,281
693,635,40
693,640,23
693,643,40
693,644,43
693,645,218
693,653,94
693,655,99
693,656,35
693,660,248
693,666,22
693,670,61
693,679,33
693,680,165
693,686,27
693,687,628
693,688,989
693,690,35
693,691,20
693,692,41
693,693,5610
693,694,2459
693,696,60
693,697,881
693,698,1270
693,700,92
693,701,88
693,702,178
694,7,61
694,52,120
694,54,57
694,61,266
694,62,108
694,72,23
694,99,377
694,110,343
694,121,49
694,133,157
694,161,251
694,170,20
694,176,29
694,177,54
694,241,113
694,260,20
694,261,25
694,367,62
694,387,242
694,389,371
694,409,73
694,433,222
694,438,23
694,528,20
694,530,161
694,550,55
694,585,262
694,594,34
694,600,97
694,612,87
694,616,96
694,617,496
694,618,883
694,619,325
694,620,45
694,625,65
694,626,363
694,628,51
694,630,298
694,631,845
694,632,100
694,633,764
694,635,64
694,640,64
694,642,23
694,643,83
694,644,179
694,645,745
694,647,80
694,653,287
694,654,87
694,655,245
694,656,57
694,660,671
694,661,36
694,664,76
694,666,70
694,667,30
694,668,44
694,669,86
694,670,237
694,672,119
694,677,26
694,678,84
694,679,222
694,680,429
694,681,40
694,685,53
694,686,110
694,687,3655
694,688,10030
694,690,24
694,693,4108
694,694,172
694,696,56
694,697,854
694,698,522
694,700,57
694,701,114
694,702,128
696,690,23
696,695,34
696,696,397
696,697,170
696,700,641
696,701,928
697,7,96
697,41,21
697,43,38
697,50,66
697,52,600
697,53,31
697,54,205
697,60,20
697,61,1690
697,62,518
697,72,71
697,87,80
697,99,1170
697,110,892
697,120,53
697,121,36
697,133,149
697,161,300
697,170,100
697,177,80
697,229,27
697,232,24
697,240,21
697,241,397
697,260,50
697,261,41
697,367,91
697,387,384
697,389,642
697,409,87
697,412,32
697,424,19
697,433,407
697,438,159
697,498,89
697,501,24
697,505,92
697,512,67
697,528,24
697,529,32
697,530,892
697,550,121
697,563,44
697,564,24
697,580,75
697,585,437
697,588,21
697,592,285
697,594,122
697,600,79
697,611,24
697,616,46
697,617,145
697,618,650
697,619,268
697,620,82
697,626,219
697,630,56
697,631,485
697,633,1026
697,635,186
697,640,24
697,643,66
697,644,22
697,645,480
697,647,84
697,653,433
697,655,33
697,656,124
697,660,1653
697,661,20
697,666,45
697,667,66
697,670,284
697,672,20
697,679,100
697,680,689
697,685,28
697,686,84
697,687,788
697,688,3955
697,690,172
697,691,79
697,692,210
697,693,1302
697,694,506
697,695,205
697,696,2313
697,697,35915
697,698,1616
697,700,882
697,701,8241
697,702,8784
697,703,131
697,705,30
697,706,27
697,708,21
698,7,167
698,41,97
698,52,68
698,54,32
698,61,87
698,62,37
698,99,176
698,110,281
698,133,59
698,161,106
698,387,35
698,389,125
698,433,81
698,530,71
698,585,56
698,615,58
698,616,82
698,617,69
698,618,402
698,619,186
698,626,41
698,630,61
698,631,294
698,633,306
698,635,32
698,642,25
698,643,24
698,644,54
698,645,243
698,653,98
698,660,226
698,664,20
698,670,56
698,672,115
698,673,26
698,680,52
698,685,22
698,687,255
698,688,753
698,693,1168
698,694,437
698,696,65
698,697,2327
698,698,9927
698,700,97
698,701,198
698,702,1976
700,52,36
700,99,49
700,110,73
700,161,39
700,241,25
700,389,40
700,433,21
700,438,30
700,530,43
700,617,41
700,618,177
700,619,108
700,630,21
700,631,47
700,633,20
700,645,47
700,660,30
700,680,26
700,687,23
700,688,110
700,690,27
700,693,88
700,694,20
700,696,656
700,697,642
700,698,48
700,699,372
700,700,4216
700,701,540
700,702,55
700,705,267
700,706,706
700,707,75
700,708,88
701,7,24
701,52,59
701,54,21
701,61,69
701,62,38
701,99,140
701,110,170
701,121,20
701,133,53
701,161,99
701,177,20
701,241,21
701,387,27
701,389,155
701,433,53
701,438,20
701,530,63
701,585,25
701,617,42
701,618,386
701,619,181
701,626,41
701,630,25
701,631,156
701,633,315
701,644,22
701,645,155
701,653,41
701,655,26
701,660,127
701,680,36
701,687,70
701,688,412
701,690,28
701,692,48
701,693,205
701,694,69
701,695,147
701,696,3789
701,697,6866
701,698,98
701,700,889
701,701,2642
701,702,506
701,706,21
702,99,139
702,110,144
702,161,97
702,389,117
702,433,20
702,530,21
702,617,43
702,618,363
702,619,267
702,630,41
702,631,116
702,632,22
702,633,390
702,643,25
702,644,21
702,645,177
702,653,26
702,687,81
702,688,343
702,690,21
702,693,301
702,694,46
702,695,21
702,696,209
702,697,7345
702,698,1958
702,700,149
702,701,490
702,702,4982
702,703,43
703,697,65
703,702,97
705,161,21
705,696,28
705,697,59
705,699,48
705,700,447
705,704,112
705,705,161
705,706,349
705,707,110
705,708,326
706,696,21
706,697,24
706,699,92
706,700,1055
706,705,727
706,706,893
706,707,28
706,708,114
708,700,142
708,705,333
708,706,108
708,707,21
708,708,119
