source,target,flow
6037,51087,45
6111,51810,45
9001,12111,45
9001,34027,45
9003,51059,45
11001,12095,45
12031,12113,45
12031,13049,45
12086,6071,45
12086,12005,45
12071,21111,45
12021,4013,45
12021,6037,45
12021,48201,45
12015,12086,45
12011,8059,45
12011,17097,45
12011,25027,45
12011,34031,45
12011,44007,45
12011,45051,45
12011,55079,45
12057,25025,45
12057,29189,45
12057,51153,45
12009,13121,45
12099,6065,45
12099,48121,45
12005,12059,45
12033,12099,45
12091,53053,45
12069,12115,45
12077,12013,45
12083,12035,45
12083,12111,45
24003,12095,45
24003,53033,45
24037,51059,45
24025,42071,45
24025,51059,45
24033,45051,45
25025,25003,45
25017,36067,45
25005,12099,45
28047,12091,45
28047,47157,45
33015,48453,45
34029,12111,45
34025,10003,45
34025,12095,45
34025,12115,45
34025,17031,45
34025,36059,45
34005,48453,45
34017,12097,45
34017,24005,45
34039,6073,45
34007,34003,45
34021,42045,45
34013,25025,45
36103,12015,45
36103,36087,45
36103,48085,45
36081,13063,45
36081,27053,45
36085,6037,45
36085,12095,45
36047,50007,45
36119,6059,45
36119,36067,45
36005,12111,45
36071,37119,45
36001,37119,45
37129,37135,45
37041,37143,45
41039,6067,45
41051,53073,45
42045,6073,45
42045,48201,45
42101,22071,45
42101,48029,45
42101,48439,45
44007,12105,45
45019,12011,45
45051,13135,45
45041,45063,45
48245,48291,45
48201,9009,45
48201,34013,45
48201,48203,45
53061,53031,45
53053,12011,45
53033,4025,45
53033,6029,45
53033,26161,45
53033,26163,45
53033,29095,45
53033,30029,45
53033,48157,45
22019,22001,45
22033,48029,45
22055,48113,45
22097,22019,45
1003,1125,44
6085,6023,44
6059,6047,44
6059,13089,44
6059,49011,44
6013,6045,44
6013,48339,44
6073,6051,44
6073,21111,44
6073,36119,44
6073,51700,44
6037,12127,44
6037,18057,44
6037,39113,44
6037,48329,44
6097,48453,44
6053,41051,44
6111,16001,44
6075,41067,44
6045,6023,44
9003,12015,44
9003,12021,44
9003,34017,44
10003,25017,44
10003,36005,44
11001,8013,44
11001,51540,44
12031,6001,44
12031,24003,44
12031,45045,44
12031,45079,44
12086,45019,44
12086,53053,44
12103,17043,44
12127,12019,44
12021,12073,44
12011,12023,44
12011,18097,44
12011,25005,44
12011,47157,44
12011,51510,44
12057,37133,44
12057,40109,44
12057,48167,44
12057,51107,44
12009,13067,44
12101,4013,44
12101,6073,44
12101,12111,44
12111,12097,44
12111,48201,44
12115,4013,44
12019,6073,44
12099,12091,44
12099,42029,44
12017,48453,44
12061,48453,44
12053,12031,44
12083,12019,44
13051,13151,44
23005,23003,44
24003,32003,44
24003,42101,44
24033,37063,44
24033,51087,44
24510,13089,44
25009,6075,44
25023,12103,44
25001,9003,44
25001,33011,44
25025,24033,44
25017,34027,44
25017,39061,44
28047,51810,44
34001,12095,44
34025,45051,44
34023,9003,44
34023,48157,44
34003,42017,44
34017,6081,44
34017,51013,44
34039,24005,44
34007,10005,44
34021,9001,44
34021,34031,44
34035,6073,44
34035,17031,44
36059,48439,44
36061,25013,44
36047,42069,44
36119,36055,44
36119,44007,44
36071,4013,44
37073,51800,44
41007,41009,44
41039,4019,44
41051,6097,44
41051,53035,44
42017,12103,44
42017,32003,44
44007,33011,44
45051,37081,44
45051,45085,44
48167,48291,44
48167,48491,44
48061,48157,44
48201,19153,44
48201,24510,44
48201,36059,44
48201,48057,44
48201,48401,44
48071,48167,44
53061,45019,44
53053,6053,44
53053,36045,44
53029,15003,44
53029,53035,44
53035,6065,44
53035,6071,44
53011,6067,44
53033,6053,44
22005,22105,44
22019,22097,44
22033,17031,44
22033,22095,44
22071,6075,44
22071,32003,44
22105,48453,44
1097,13067,43
1097,22071,43
1003,1081,43
6041,6053,43
6085,13135,43
6059,9009,43
6059,17097,43
6095,6029,43
6095,6033,43
6073,12115,43
6073,27037,43
6073,31109,43
6073,39113,43
6073,48209,43
6023,6105,43
6037,12101,43
6037,36067,43
6037,47125,43
6111,17031,43
6111,32031,43
6083,32031,43
6075,37119,43
6087,6041,43
9007,9015,43
9001,12085,43
9001,25023,43
9011,12011,43
9003,12031,43
9003,12111,43
11001,6067,43
11001,12103,43
11001,26125,43
12031,6065,43
12031,8031,43
12086,6081,43
12086,25021,43
12086,48329,43
12087,6073,43
12103,24031,43
12103,37021,43
12071,25001,43
12127,12115,43
12081,12073,43
12011,25023,43
12011,47093,43
12057,12061,43
12057,47157,43
12009,12019,43
12009,15003,43
12009,48439,43
12115,39049,43
12019,12083,43
12099,8005,43
12099,12017,43
12107,12035,43
12053,12099,43
13051,47125,43
23005,17031,43
24005,39049,43
24033,24035,43
24033,51177,43
24510,6085,43
24510,24015,43
24510,51510,43
25023,48453,43
25025,34023,43
25017,17043,43
28047,12031,43
33015,4013,43
33015,12115,43
34029,12103,43
34029,32003,43
34001,12086,43
34001,42045,43
34025,12103,43
34003,9003,43
34003,12103,43
34003,42003,43
34017,8031,43
34017,9003,43
34017,13135,43
34039,36059,43
34039,36103,43
34015,34021,43
34007,34025,43
34031,13135,43
36081,6013,43
36081,12021,43
36081,51510,43
36085,4013,43
36085,34027,43
36061,24027,43
36047,12101,43
36119,48113,43
36005,32003,43
36027,36039,43
36071,12103,43
36071,34027,43
36071,51059,43
36083,36113,43
37129,37031,43
37049,37129,43
37091,37131,43
41051,41011,43
42045,25017,43
42017,48201,43
44003,25027,43
44007,37183,43
45019,51059,43
45013,13121,43
45015,53061,43
45053,45049,43
48167,48071,43
48167,48091,43
48201,6111,43
48201,24005,43
48201,25021,43
48201,26161,43
48201,48099,43
48201,48397,43
53053,6013,43
53053,6029,43
53053,37085,43
53035,41051,43
53067,2020,43
53067,32003,43
53033,6061,43
22001,22039,43
22033,12086,43
22051,12095,43
22099,48201,43
22101,22033,43
22121,22077,43
6081,12086,42
6081,49035,42
6081,51059,42
6085,12095,42
6085,39049,42
6001,6033,42
6059,4005,42
6059,40109,42
6059,41047,42
6059,55079,42
6095,53053,42
6013,6109,42
6073,34025,42
6073,35013,42
6073,42017,42
6073,48061,42
6037,6027,42
6037,12097,42
6037,32023,42
6037,34007,42
6037,41019,42
6097,6071,42
6111,6095,42
6075,34017,42
6075,47037,42
6079,6031,42
6079,6061,42
6079,53033,42
9001,12031,42
9001,45051,42
9011,25021,42
9011,51710,42
9003,6085,42
12031,13127,42
12031,17097,42
12031,36081,42
12031,42003,42
12086,36029,42
12103,25009,42
12071,9009,42
12081,6073,42
12081,12009,42
12011,22051,42
12011,36071,42
12011,36085,42
12011,45079,42
12011,49035,42
12057,1073,42
12057,24005,42
12057,25027,42
12057,48141,42
12009,12033,42
12009,12115,42
12009,51810,42
12101,12001,42
12115,12001,42
12115,13121,42
12115,53033,42
12019,12105,42
12099,21111,42
12099,24005,42
12005,12103,42
12053,12069,42
12033,1073,42
12091,1097,42
12117,12035,42
12117,36061,42
13039,6073,42
13039,13049,42
13179,53053,42
23005,12071,42
23011,23013,42
24003,12086,42
24003,12115,42
24003,42003,42
24005,51510,42
24047,24003,42
24510,36059,42
25023,23005,42
25001,6073,42
25025,39049,42
25025,51510,42
25017,34021,42
28047,8041,42
34025,11001,42
34025,12057,42
34025,24031,42
34025,24033,42
34023,12127,42
34023,25025,42
34005,48201,42
34017,42079,42
34017,48085,42
34007,34035,42
34021,6073,42
34021,37119,42
34013,36087,42
34035,4013,42
34035,12103,42
34031,12071,42
36103,10003,42
36103,37081,42
36059,12081,42
36059,37081,42
36081,42043,42
36081,48157,42
36081,51153,42
36085,12057,42
36061,17097,42
36047,10001,42
36047,13151,42
36047,34001,42
36047,42071,42
36087,36111,42
36027,37183,42
36001,6073,42
37129,37155,42
37133,6059,42
37133,24003,42
37107,37103,42
41007,53011,42
41041,41071,42
41051,6111,42
41051,25025,42
41051,41035,42
41051,48439,42
41051,53077,42
42045,51059,42
42017,48453,42
42101,6081,42
42101,24003,42
42101,42027,42
42101,51760,42
44009,25017,42
45019,12086,42
45019,45077,42
45013,12095,42
45089,45051,42
48167,48027,42
48201,12117,42
48201,17197,42
48201,28049,42
48201,37063,42
48201,37133,42
53061,12086,42
53061,48113,42
53061,53015,42
53053,6001,42
53053,12086,42
53053,36047,42
53053,48085,42
53053,53029,42
53029,6031,42
53029,53053,42
53067,47125,42
53033,8001,42
53033,18097,42
22005,22103,42
22051,17031,42
22063,48201,42
22099,22001,42
1003,28059,41
6085,15009,41
6001,36119,41
6001,42003,41
6059,4027,41
6059,18097,41
6059,51013,41
6013,6047,41
6073,12081,41
6073,27003,41
6073,32005,41
6055,6081,41
6037,6101,41
6037,35043,41
6037,36109,41
6037,48309,41
6053,53033,41
6111,53061,41
6083,36061,41
6075,6029,41
6079,6017,41
9009,12083,41
9009,32003,41
9001,8031,41
9001,24031,41
9011,12071,41
9003,13067,41
10005,42101,41
10003,6085,41
11001,9003,41
11001,25009,41
11001,34013,41
11001,47157,41
11001,55025,41
12086,24003,41
12086,45079,41
12086,48339,41
12103,39061,41
12071,47037,41
12127,12081,41
12021,6073,41
12081,12049,41
12011,10003,41
12011,34005,41
12011,34007,41
12057,6067,41
12009,13135,41
12009,37119,41
12101,12073,41
12101,26163,41
12109,12117,41
12019,12073,41
12099,24033,41
12099,33011,41
12099,34031,41
12005,12113,41
12053,36103,41
12033,12001,41
12033,13067,41
12091,6037,41
13127,48453,41
23005,6073,41
23031,12071,41
24005,12095,41
24045,24031,41
24015,42071,41
24510,36005,41
24510,48113,41
25009,11001,41
25009,37119,41
25009,37183,41
25025,36055,41
25021,8031,41
25021,12057,41
25017,8041,41
34001,34013,41
34025,48201,41
34023,34037,41
34003,12101,41
34003,12115,41
34005,12011,41
34005,12103,41
34005,34003,41
34017,39049,41
34039,17031,41
34007,10001,41
34021,11001,41
34021,24033,41
34013,51059,41
34031,34005,41
34031,34021,41
36103,25009,41
36059,24510,41
36059,36055,41
36059,36091,41
36059,42091,41
36081,36083,41
36081,36091,41
36085,48201,41
36061,12009,41
36061,12081,41
36061,25015,41
36061,34037,41
36061,48157,41
36047,13051,41
36047,45079,41
36047,49035,41
36047,51700,41
36119,36091,41
36119,45051,41
36111,36103,41
36027,48453,41
36071,6073,41
37129,37101,41
37133,12103,41
37141,37183,41
41057,41005,41
41051,41031,41
42017,12057,41
44003,9011,41
44007,37119,41
45043,45041,41
48167,48121,41
48061,48027,41
48201,12101,41
48201,27123,41
48409,48453,41
48273,48215,41
53061,6013,41
53061,6111,41
53061,41039,41
53053,8031,41
53067,48027,41
53067,53015,41
53011,41071,41
53011,53077,41
53033,13135,41
53033,16027,41
53033,24510,41
53033,48141,41
22019,22071,41
22033,22057,41
22033,22117,41
22033,48121,41
22051,48157,41
22057,22055,41
22089,22057,41
22101,22099,41
22121,22063,41
1097,1053,40
1097,1081,40
1097,6073,40
6085,32005,40
6001,6039,40
6001,26125,40
6001,26163,40
6001,39049,40
6001,41017,40
6059,6039,40
6059,25021,40
6095,6053,40
6013,6023,40
6073,34013,40
6073,41033,40
6073,47149,40
6073,49043,40
6055,6061,40
6037,21067,40
6037,29183,40
6037,33011,40
6037,45079,40
6037,48303,40
6037,48423,40
6037,53025,40
6053,6113,40
6083,48029,40
6075,12011,40
6075,42003,40
9009,12081,40
9009,13135,40
9007,25025,40
9003,42003,40
9003,45019,40
10005,24011,40
11001,26163,40
11001,29189,40
11001,34003,40
12031,45035,40
12086,12017,40
12086,51107,40
12103,6059,40
12103,21111,40
12103,25023,40
12103,25027,40
12103,48439,40
12071,9003,40
12071,12109,40
12127,13067,40
12021,39049,40
12011,13097,40
12011,39061,40
12057,6075,40
12057,10003,40
12057,12085,40
12057,48491,40
12057,53053,40
12085,12093,40
12109,12086,40
12115,12127,40
12115,25017,40
12019,12103,40
12099,17097,40
12099,18097,40
12099,34035,40
12017,12105,40
12113,48355,40
12005,13121,40
12053,12127,40
12091,12103,40
12117,12061,40
12069,12071,40
13051,13073,40
23005,12115,40
23005,48453,40
23027,23025,40
24005,25017,40
24009,51059,40
24033,51700,40
24015,24510,40
24510,12057,40
25023,36047,40
25025,22071,40
25017,12081,40
25017,36109,40
25017,55025,40
25005,12103,40
28047,28049,40
34029,34037,40
34001,24005,40
34001,34021,40
34001,48453,40
34025,24003,40
34025,36103,40
34025,42091,40
34023,42003,40
34003,10003,40
34003,34019,40
34017,27053,40
34007,12086,40
34013,12031,40
36103,10005,40
36103,25021,40
36103,34031,40
36103,42017,40
36103,42077,40
36103,44007,40
36103,51810,40
36081,18097,40
36081,36021,40
36081,51107,40
36085,37119,40
36047,12021,40
36047,36039,40
36047,48157,40
36119,12115,40
36119,48085,40
36005,22051,40
36005,42043,40
36027,9009,40
36027,12099,40
36083,36039,40
36001,17031,40
36001,36035,40
37049,45013,40
37015,37117,40
37047,37051,40
41039,6085,40
41019,41017,40
41051,41033,40
41051,53059,40
42045,10001,40
42045,36081,40
42017,17031,40
42101,36029,40
44009,25025,40
45019,15003,40
45013,45063,40
45051,12057,40
45051,12095,40
45051,45089,40
45041,45033,40
48245,48491,40
48039,6037,40
48039,48245,40
48201,12115,40
48201,41067,40
48201,48395,40
48201,48485,40
48321,48481,40
48273,48249,40
53061,53041,40
53027,53049,40
53049,53011,40
53029,6037,40
53067,6065,40
53011,2020,40
53011,6085,40
53011,53039,40
53033,30111,40
22001,48201,40
22005,48201,40
22007,22109,40
22033,4013,40
22047,22077,40
22057,22103,40
22057,48201,40
22075,22087,40
1097,22033,39
1003,48201,39
6081,6089,39
6041,36047,39
6085,13089,39
6001,8035,39
6001,13135,39
6001,26161,39
6001,53035,39
6059,12009,39
6013,8031,39
6013,49049,39
6073,5007,39
6073,36005,39
6073,36091,39
6073,37129,39
6073,39017,39
6073,47093,39
6073,47187,39
6073,48039,39
6023,6065,39
6037,18105,39
6037,22103,39
6037,51760,39
6037,53057,39
6111,51059,39
6087,6083,39
6087,6099,39
6045,6037,39
9009,25001,39
9009,51059,39
9007,25017,39
9003,23031,39
9003,48113,39
10003,6073,39
10003,12071,39
11001,39061,39
12031,12121,39
12031,45015,39
12086,6013,39
12086,42091,39
12086,48135,39
12071,25027,39
12071,39061,39
12127,36081,39
12015,12105,39
12011,4019,39
12011,29095,39
12011,36087,39
12011,37051,39
12011,42017,39
12057,6065,39
12057,13215,39
12009,17031,39
12009,37183,39
12085,12031,39
12109,12083,39
12109,12103,39
12115,6073,39
12099,12023,39
12099,12053,39
12099,27053,39
12099,51013,39
12017,12011,39
12113,12095,39
12005,6073,39
12033,12131,39
12033,48439,39
12091,12105,39
12091,28047,39
12117,36047,39
12117,48113,39
12083,12097,39
13051,6073,39
13305,13179,39
23005,4013,39
23005,36061,39
23031,23023,39
23019,25017,39
24005,32003,39
24005,36005,39
24033,13063,39
24033,25017,39
24510,4013,39
24510,12103,39
24510,51760,39
25009,9001,39
25009,17031,39
25021,33009,39
25021,34003,39
25017,13067,39
25017,45019,39
25005,4013,39
25019,25001,39
28047,4019,39
28047,12033,39
28047,22015,39
34029,12095,39
34001,12071,39
34025,25025,39
34025,51059,39
34033,42101,39
34023,12105,39
34023,13089,39
34023,24510,39
34023,51107,39
34005,48029,39
34017,9009,39
34039,48113,39
34013,53033,39
36103,9011,39
36059,12085,39
36059,24003,39
36081,6065,39
36081,8005,39
36081,13151,39
36081,25013,39
36047,36025,39
36047,36065,39
36047,51041,39
36119,8031,39
36119,25009,39
36021,36047,39
37133,37019,39
37147,48453,39
41041,41017,39
41051,6071,39
41051,47037,39
42101,47037,39
44005,15003,39
44005,25021,39
45019,8031,39
45019,13135,39
45041,45061,39
48245,22033,39
48167,12011,39
48039,48041,39
48201,12091,39
48201,13063,39
48201,22105,39
48201,26099,39
48201,48241,39
48201,48287,39
48355,12031,39
48469,48157,39
53061,4021,39
53061,41017,39
53061,53017,39
53053,32031,39
53053,41047,39
53053,51700,39
53067,41047,39
53033,37063,39
53033,40109,39
53033,41003,39
53055,53057,39
22071,6001,39
22071,22109,39
1003,1101,38
6041,32031,38
6085,6101,38
6085,8069,38
6085,12103,38
6085,34017,38
6085,53035,38
6001,6005,38
6001,8005,38
6001,9009,38
6059,34027,38
6059,53073,38
6095,48439,38
6013,41029,38
6073,47125,38
6023,6013,38
6023,6015,38
6037,23005,38
6037,30031,38
6037,31109,38
6037,40027,38
6037,47065,38
6037,47149,38
6037,48209,38
6053,32031,38
6079,6095,38
9001,6001,38
9001,12081,38
9001,48439,38
9011,12095,38
9011,12103,38
9003,8031,38
10005,24019,38
10003,48201,38
10001,24003,38
10001,24033,38
10001,48453,38
11001,34021,38
11001,36005,38
11001,44007,38
12031,12017,38
12031,22071,38
12031,28047,38
12031,36103,38
12086,12023,38
12086,29189,38
12086,34025,38
12086,34027,38
12086,34029,38
12086,48121,38
12087,12115,38
12103,12061,38
12103,12091,38
12103,24003,38
12071,18057,38
12071,25009,38
12071,42003,38
12127,37183,38
12081,12069,38
12011,13057,38
12011,29189,38
12011,47187,38
12011,48027,38
12057,22071,38
12057,25009,38
12057,41051,38
12101,32003,38
12111,12001,38
12085,12103,38
12109,12089,38
12099,8041,38
12099,13063,38
12099,47093,38
12017,12099,38
12113,51710,38
12005,32003,38
12033,6065,38
12033,12117,38
12033,12127,38
12033,22071,38
12117,51059,38
12069,32003,38
13051,12057,38
23005,12103,38
24003,12081,38
24003,45013,38
24005,10001,38
24005,12031,38
24005,24041,38
24033,53033,38
24510,24043,38
25009,6085,38
25009,33009,38
25021,34017,38
25017,8059,38
25017,9007,38
25017,41067,38
25017,48121,38
25005,9011,38
28045,28059,38
34029,12009,38
34029,42091,38
34025,36119,38
34033,34005,38
34003,42077,38
34005,34027,38
34005,36081,38
34017,36001,38
34039,13121,38
34039,25017,38
34007,12103,38
34007,24031,38
34007,32003,38
34021,36005,38
34013,32003,38
34013,34001,38
34035,42091,38
34031,32003,38
36103,12069,38
36103,13089,38
36103,37101,38
36059,6001,38
36059,8031,38
36059,10003,38
36059,12031,38
36059,12069,38
36059,34029,38
36059,36029,38
36059,45019,38
36059,48157,38
36081,9005,38
36081,36065,38
36081,41051,38
36081,45051,38
36085,6073,38
36061,34019,38
36061,37081,38
36047,37133,38
36047,42043,38
36047,48027,38
36087,34027,38
36119,12097,38
36005,12083,38
36005,36067,38
36005,51710,38
36005,51810,38
36071,12071,38
36001,12057,38
36001,36115,38
36001,48201,38
37019,37133,38
37047,37183,38
41007,53049,38
41041,41053,38
41039,49035,38
41051,42101,38
42017,37119,38
42017,51059,38
42101,26163,38
42101,45079,38
42101,51810,38
44009,25005,38
44005,25017,38
44007,6075,38
44007,12115,38
44007,36103,38
45013,12057,38
45013,37183,38
45041,45043,38
48167,48085,38
48039,48291,38
48201,12021,38
53061,48029,38
53061,53045,38
53053,41029,38
53049,53027,38
53067,48141,38
53033,29510,38
53033,31055,38
53015,53061,38
22075,22103,38
22105,22005,38
22105,22055,38
22113,48201,38
6085,12057,37
6085,17097,37
6085,37119,37
6085,47037,37
6001,12011,37
6001,55025,37
6095,2020,37
6095,6089,37
6013,8041,37
6013,13121,37
6013,27053,37
6013,37119,37
6013,41017,37
6073,12021,37
6073,23005,37
6073,24510,37
6073,30031,37
6073,34007,37
6073,35043,37
6037,2090,37
6037,6093,37
6037,6109,37
6037,12069,37
6037,25005,37
6037,36045,37
6037,38101,37
6053,4019,37
6111,53053,37
6083,6107,37
9009,12015,37
9009,36027,37
9001,12127,37
9001,42003,37
9011,6037,37
9011,12057,37
10005,42045,37
10003,12095,37
10001,24045,37
11001,12031,37
11001,24009,37
12031,13057,37
12031,51650,37
12086,13215,37
12086,39061,37
12086,49035,37
12103,27053,37
12071,48029,37
12071,48113,37
12127,13135,37
12127,36103,37
12127,48113,37
12127,48439,37
12081,12083,37
12011,26099,37
12011,37179,37
12011,48141,37
12011,51153,37
12011,53053,37
12057,39061,37
12009,36061,37
12101,12021,37
12101,13135,37
12085,12071,37
12085,12127,37
12099,15003,37
12099,34005,37
12099,39061,37
12099,51810,37
12107,12095,37
12113,1053,37
12113,1097,37
12113,48201,37
12113,48453,37
12061,12127,37
12117,12019,37
12069,12053,37
12069,12073,37
12069,12111,37
13051,53053,37
13039,51810,37
23013,23019,37
24003,6065,37
24003,13121,37
24003,17031,37
24005,13135,37
24005,24037,37
24045,51001,37
24017,24510,37
24033,51041,37
24033,51650,37
24510,12095,37
24510,24017,37
24510,32003,37
24510,37063,37
24510,41051,37
24510,51107,37
25023,4013,37
25025,12071,37
25021,36059,37
25021,51013,37
25017,12097,37
25017,12117,37
25017,44003,37
25017,51107,37
25005,12095,37
25005,44009,37
25007,25001,37
28059,6073,37
33015,25001,37
34029,12086,37
34029,12101,37
34003,36027,37
34005,24033,37
34005,37183,37
34017,6013,37
34017,13089,37
34017,44007,37
34017,48029,37
34039,32003,37
34039,42017,37
34015,34023,37
34007,4013,37
34007,36005,37
34021,4013,37
34035,6059,37
34031,12097,37
34031,42095,37
36103,24510,37
36059,12035,37
36081,34001,37
36081,51710,37
36061,6111,37
36061,51107,37
36047,12083,37
36087,12071,37
36119,12105,37
36119,13067,37
36005,11001,37
36005,48029,37
36111,36005,37
36027,12011,37
36071,12101,37
36001,36103,37
37055,37183,37
37129,48201,37
37049,48201,37
37019,37051,37
37013,37117,37
37139,51810,37
42045,24015,37
42017,12021,37
42101,26161,37
42101,36055,37
42101,51087,37
44009,9003,37
44009,12099,37
44009,25021,37
44005,51059,37
44007,6085,37
45013,12011,37
45051,36103,37
45051,37021,37
45041,45045,37
48039,48061,37
48201,12069,37
48201,37081,37
48201,48073,37
48201,48257,37
48201,48313,37
48201,53063,37
48201,55025,37
53053,6095,37
53053,12091,37
53053,16027,37
53053,41017,37
22005,22121,37
22033,22045,37
22071,1097,37
22071,48157,37
22103,48157,37
1003,28047,36
6081,53011,36
6085,53063,36
6001,24510,36
6059,6057,36
6059,12021,36
6059,31055,36
6059,53067,36
6013,6033,36
6013,11001,36
6013,12086,36
6013,41005,36
6013,51059,36
6073,6109,36
6073,22051,36
6073,25023,36
6073,30029,36
6073,45035,36
6073,48329,36
6073,51650,36
6037,1089,36
6037,1097,36
6037,12033,36
6037,13215,36
6037,17019,36
6037,39057,36
6053,37051,36
6111,8031,36
6087,6007,36
9009,34003,36
9009,34023,36
9009,44009,36
9001,25013,36
9001,27053,36
9001,48029,36
9011,12009,36
9003,33015,36
10005,42029,36
11001,51179,36
12031,11001,36
12031,24037,36
12031,48121,36
12086,37133,36
12086,48215,36
12103,12075,36
12103,12085,36
12103,25021,36
12103,29189,36
12103,39113,36
12071,12043,36
12071,29189,36
12071,36047,36
12071,36055,36
12071,39153,36
12081,48201,36
12015,12099,36
12011,37063,36
12011,41051,36
12057,6001,36
12057,37081,36
12057,55079,36
12009,25017,36
12101,37119,36
12109,6073,36
12109,37183,36
12115,26163,36
12019,51810,36
12099,13051,36
12099,24027,36
12099,29189,36
12061,12105,36
12005,2020,36
12005,12099,36
12053,12115,36
12035,12057,36
12035,12099,36
12035,12103,36
12033,51550,36
12117,53033,36
13051,13021,36
13051,36047,36
13039,9011,36
13039,15003,36
13179,12057,36
13025,13229,36
23005,53033,36
23019,23013,36
24003,10001,36
24005,12009,36
24005,12115,36
24017,6073,36
24510,47037,36
25009,42101,36
25001,9001,36
25025,12103,36
25025,49035,36
25017,6065,36
25017,12101,36
25017,24033,36
25017,25007,36
25017,37135,36
25005,9003,36
28059,28073,36
28047,28067,36
34029,36059,36
34023,48439,36
34003,25021,36
34003,45051,36
34005,24031,36
34039,12097,36
34039,42091,36
34013,9009,36
34013,12097,36
34013,12103,36
34013,12105,36
34035,48201,36
36103,8031,36
36103,15003,36
36103,51041,36
36059,51810,36
36081,6071,36
36081,36039,36
36085,32003,36
36061,37021,36
36047,9005,36
36047,53053,36
36087,12086,36
36087,34023,36
36119,25001,36
36119,42089,36
36005,12101,36
36005,37051,36
36005,42133,36
36005,48439,36
36111,45051,36
36027,25017,36
36027,34017,36
36071,12097,36
36001,37183,36
37133,24031,36
37019,37081,36
37139,37183,36
37117,37013,36
41019,41005,36
42045,6059,36
42045,24033,36
42045,42077,36
42101,25027,36
42101,29095,36
42101,34031,36
42101,36067,36
44009,36061,36
45019,4013,36
45019,51710,36
45013,45015,36
45051,42003,36
48061,48039,36
48039,48027,36
48201,22001,36
48201,42091,36
48201,45019,36
48201,48037,36
48201,48331,36
48201,48419,36
48201,51710,36
48469,48491,36
53061,2020,36
53061,53075,36
53053,53031,36
53049,41007,36
53067,53009,36
53033,12009,36
53033,34017,36
53033,40143,36
53033,53049,36
22019,22115,36
22033,13089,36
22051,22019,36
22051,48085,36
22051,48339,36
22071,13067,36
22071,22057,36
22071,28049,36
22071,47037,36
22103,22089,36
1097,12057,35
6081,41029,35
6085,37063,35
6085,48141,35
6059,34017,35
6059,51107,35
6095,8041,35
6073,1073,35
6073,6045,35
6073,8077,35
6073,12117,35
6073,35049,35
6073,37021,35
6073,39153,35
6073,48187,35
6073,53057,35
6055,6113,35
6037,6009,35
6037,8014,35
6037,22017,35
6037,34021,35
6037,37067,35
6037,37097,35
6037,49043,35
6053,6007,35
6053,44005,35
6053,49035,35
6111,6099,35
6083,15003,35
6083,48201,35
6075,37183,35
9009,23005,35
9007,36047,35
9001,13067,35
9001,34025,35
9001,34035,35
9001,51013,35
9003,6075,35
9003,10003,35
9003,12081,35
9003,36055,35
9003,50007,35
10005,12011,35
10003,12103,35
10003,24027,35
11001,10005,35
11001,49035,35
11001,51610,35
11001,51710,35
12031,8005,35
12031,12061,35
12031,12087,35
12031,39035,35
12031,47093,35
12031,48027,35
12086,13245,35
12086,37067,35
12103,6001,35
12103,36059,35
12103,51810,35
12071,13067,35
12071,13089,35
12071,17097,35
12127,53033,35
12021,12069,35
12021,12083,35
12021,29189,35
12011,6081,35
12011,42045,35
12057,2020,35
12057,12049,35
12057,25021,35
12057,29095,35
12101,13067,35
12109,12073,35
12115,36103,35
12115,48201,35
12019,12003,35
12019,12035,35
12099,41051,35
12113,12103,35
12113,37133,35
12005,48029,35
12035,12019,35
12033,12069,35
12091,2020,35
12123,12073,35
12117,32003,35
12083,36103,35
13051,17031,35
13179,21047,35
13179,48453,35
23005,33017,35
24003,51179,35
24005,12021,35
24047,24031,35
24017,51193,35
24033,6001,35
24510,45019,35
25009,12097,35
25001,6037,35
25025,39035,35
25025,42091,35
25021,13121,35
25021,36119,35
25021,51059,35
25017,12119,35
25017,24003,35
28059,48453,35
28047,22033,35
33015,12057,35
34029,12105,35
34029,37119,35
34001,12021,35
34001,34033,35
34001,36005,35
34009,12099,35
34025,12009,35
34025,32003,35
34023,10005,35
34023,11001,35
34023,25021,35
34023,48029,35
34003,12127,35
34005,12086,35
34005,42077,35
34017,12071,35
34017,13067,35
34017,48439,35
34039,6085,35
34015,12099,35
34007,24005,35
34021,12095,35
34021,36119,35
34021,42029,35
34021,53033,35
34013,36071,35
34035,48453,35
34031,6073,35
34031,37183,35
34031,42103,35
36103,24003,35
36103,34021,35
36081,12035,35
36081,33011,35
36081,42029,35
36081,42071,35
36085,12071,35
36061,1073,35
36061,13051,35
36061,36093,35
36047,6071,35
36047,21111,35
36047,33011,35
36047,42133,35
36119,51013,35
36005,42069,35
36027,12071,35
36071,12057,35
36071,34013,35
36083,36061,35
37133,45015,35
37139,37053,35
37015,37147,35
37107,37133,35
37083,37147,35
41009,41007,35
41039,16001,35
42045,42043,35
42017,34027,35
42101,42025,35
42101,45019,35
42101,51510,35
44005,25023,35
44007,6059,35
44007,34017,35
44007,48113,35
44007,53033,35
45013,13103,35
45013,45029,35
45013,51153,35
45051,37071,35
45051,45013,35
45015,13135,35
45029,45013,35
45029,45079,35
48061,48167,35
48039,48085,35
48039,48209,35
48201,13051,35
48201,36029,35
48201,36119,35
48201,48181,35
48201,51510,35
48201,53035,35
48355,4013,35
48409,48157,35
53057,6073,35
53073,6059,35
53053,6019,35
